# Samples per Second per Channel acquired: 5000.000000
# X	Y	SUM	
0.0339	0.0494	0.7098	
0.0323	0.0487	0.7131	
0.0326	0.0451	0.7079	
0.0343	0.0507	0.7118	
0.0333	0.0494	0.7102	
0.0323	0.0477	0.7105	
0.0336	0.0530	0.7111	
0.0330	0.0510	0.7105	
0.0336	0.0484	0.7115	
0.0346	0.0527	0.7125	
0.0330	0.0494	0.7131	
0.0330	0.0484	0.7134	
0.0346	0.0530	0.7121	
0.0333	0.0497	0.7144	
0.0339	0.0497	0.7013	
0.0323	0.0540	0.7138	
0.0326	0.0487	0.7102	
0.0336	0.0500	0.7105	
0.0336	0.0517	0.7092	
0.0323	0.0454	0.6993	
0.0339	0.0481	0.7115	
0.0333	0.0491	0.7128	
0.0330	0.0445	0.7141	
0.0330	0.0481	0.7105	
0.0339	0.0497	0.7111	
0.0326	0.0487	0.7111	
0.0343	0.0514	0.7131	
0.0326	0.0497	0.7019	
0.0320	0.0477	0.7069	
0.0333	0.0504	0.7102	
0.0326	0.0497	0.7141	
0.0326	0.0504	0.7138	
0.0339	0.0540	0.7138	
0.0323	0.0497	0.7023	
0.0323	0.0497	0.7131	
0.0339	0.0523	0.7121	
0.0330	0.0487	0.6977	
0.0330	0.0504	0.7125	
0.0339	0.0517	0.7134	
0.0330	0.0454	0.7111	
0.0336	0.0491	0.7161	
0.0336	0.0507	0.7148	
0.0326	0.0448	0.7131	
0.0330	0.0497	0.7134	
0.0326	0.0504	0.7144	
0.0326	0.0474	0.7105	
0.0330	0.0527	0.7079	
0.0320	0.0510	0.7111	
0.0320	0.0481	0.7108	
0.0330	0.0537	0.7105	
0.0313	0.0520	0.7131	
0.0323	0.0504	0.7174	
0.0330	0.0533	0.7157	
0.0323	0.0497	0.7102	
0.0326	0.0474	0.7144	
0.0330	0.0533	0.7065	
0.0326	0.0500	0.7151	
0.0333	0.0494	0.7118	
0.0316	0.0523	0.7128	
0.0316	0.0474	0.7148	
0.0333	0.0484	0.7177	
0.0333	0.0517	0.7141	
0.0326	0.0468	0.7134	
0.0330	0.0500	0.7174	
0.0336	0.0504	0.7157	
0.0330	0.0481	0.7167	
0.0343	0.0523	0.7190	
0.0330	0.0517	0.7144	
0.0320	0.0491	0.7151	
0.0343	0.0517	0.7085	
0.0333	0.0504	0.7134	
0.0333	0.0504	0.7167	
0.0346	0.0537	0.7180	
0.0330	0.0500	0.7079	
0.0330	0.0487	0.7164	
0.0336	0.0530	0.7167	
0.0333	0.0494	0.7151	
0.0339	0.0497	0.7164	
0.0336	0.0523	0.7190	
0.0333	0.0487	0.7075	
0.0343	0.0500	0.7171	
0.0339	0.0523	0.7190	
0.0326	0.0458	0.7190	
0.0333	0.0507	0.7207	
0.0336	0.0507	0.7200	
0.0326	0.0468	0.7180	
0.0343	0.0530	0.7141	
0.0333	0.0533	0.7088	
0.0323	0.0494	0.7207	
0.0343	0.0550	0.7184	
0.0333	0.0533	0.7194	
0.0330	0.0497	0.7223	
0.0346	0.0546	0.7167	
0.0326	0.0500	0.7118	
0.0333	0.0487	0.7200	
0.0339	0.0556	0.7190	
0.0326	0.0514	0.7102	
0.0333	0.0500	0.7197	
0.0330	0.0537	0.7197	
0.0320	0.0477	0.7200	
0.0330	0.0500	0.7210	
0.0330	0.0546	0.7207	
0.0316	0.0477	0.7085	
0.0339	0.0491	0.7177	
0.0336	0.0523	0.7207	
0.0323	0.0491	0.7190	
0.0336	0.0523	0.7148	
0.0323	0.0533	0.7108	
0.0326	0.0491	0.7164	
0.0336	0.0537	0.7200	
0.0336	0.0553	0.7164	
0.0330	0.0500	0.7125	
0.0333	0.0523	0.7190	
0.0330	0.0514	0.7151	
0.0343	0.0494	0.7115	
0.0343	0.0543	0.7197	
0.0326	0.0517	0.7141	
0.0330	0.0491	0.7157	
0.0339	0.0530	0.7131	
0.0320	0.0500	0.7174	
0.0333	0.0504	0.7197	
0.0330	0.0523	0.7151	
0.0316	0.0481	0.7187	
0.0330	0.0487	0.7141	
0.0339	0.0527	0.7161	
0.0320	0.0487	0.7128	
0.0326	0.0507	0.7157	
0.0330	0.0530	0.7105	
0.0316	0.0504	0.7151	
0.0320	0.0546	0.7177	
0.0323	0.0546	0.7065	
0.0320	0.0504	0.7157	
0.0333	0.0537	0.7171	
0.0323	0.0546	0.7154	
0.0320	0.0517	0.7151	
0.0333	0.0546	0.7128	
0.0323	0.0523	0.7141	
0.0326	0.0497	0.7157	
0.0320	0.0553	0.7171	
0.0326	0.0520	0.7157	
0.0326	0.0500	0.7164	
0.0330	0.0527	0.7167	
0.0320	0.0474	0.7125	
0.0330	0.0510	0.7194	
0.0333	0.0537	0.7157	
0.0320	0.0494	0.7161	
0.0333	0.0517	0.7161	
0.0333	0.0530	0.7174	
0.0316	0.0507	0.7151	
0.0326	0.0540	0.7180	
0.0326	0.0540	0.7174	
0.0320	0.0494	0.7151	
0.0326	0.0543	0.7134	
0.0320	0.0537	0.7148	
0.0316	0.0510	0.7161	
0.0316	0.0546	0.7171	
0.0316	0.0517	0.7134	
0.0330	0.0500	0.7171	
0.0330	0.0566	0.7161	
0.0323	0.0510	0.7151	
0.0313	0.0514	0.7154	
0.0333	0.0543	0.7111	
0.0316	0.0507	0.7154	
0.0326	0.0514	0.7144	
0.0323	0.0543	0.7180	
0.0316	0.0491	0.7157	
0.0323	0.0517	0.7148	
0.0323	0.0563	0.7157	
0.0320	0.0530	0.7131	
0.0326	0.0553	0.7128	
0.0330	0.0556	0.7138	
0.0323	0.0500	0.7148	
0.0333	0.0566	0.7157	
0.0333	0.0560	0.7151	
0.0330	0.0517	0.7088	
0.0333	0.0560	0.7151	
0.0326	0.0533	0.7154	
0.0333	0.0520	0.7151	
0.0330	0.0563	0.7154	
0.0330	0.0527	0.7121	
0.0333	0.0510	0.7085	
0.0333	0.0550	0.7164	
0.0333	0.0530	0.7161	
0.0343	0.0520	0.7194	
0.0330	0.0560	0.7157	
0.0326	0.0491	0.7174	
0.0336	0.0520	0.7118	
0.0336	0.0573	0.7174	
0.0316	0.0520	0.7138	
0.0330	0.0546	0.7121	
0.0333	0.0563	0.7125	
0.0326	0.0507	0.7164	
0.0339	0.0563	0.7184	
0.0326	0.0556	0.7056	
0.0326	0.0500	0.7148	
0.0333	0.0543	0.7148	
0.0333	0.0546	0.7016	
0.0330	0.0517	0.7062	
0.0330	0.0553	0.7049	
0.0333	0.0523	0.7148	
0.0336	0.0484	0.7138	
0.0346	0.0550	0.7115	
0.0330	0.0520	0.7121	
0.0333	0.0497	0.7121	
0.0339	0.0543	0.7049	
0.0323	0.0507	0.7102	
0.0339	0.0510	0.7131	
0.0336	0.0569	0.7046	
0.0333	0.0514	0.7134	
0.0336	0.0520	0.7125	
0.0336	0.0560	0.7111	
0.0330	0.0523	0.7115	
0.0346	0.0546	0.7157	
0.0346	0.0563	0.7118	
0.0336	0.0497	0.7118	
0.0349	0.0523	0.7075	
0.0336	0.0556	0.7111	
0.0346	0.0504	0.7125	
0.0343	0.0537	0.7141	
0.0339	0.0533	0.7131	
0.0349	0.0487	0.7151	
0.0353	0.0550	0.7121	
0.0346	0.0533	0.7131	
0.0333	0.0507	0.7148	
0.0336	0.0546	0.7065	
0.0333	0.0514	0.7102	
0.0339	0.0523	0.7148	
0.0339	0.0563	0.7118	
0.0326	0.0527	0.7134	
0.0339	0.0533	0.7157	
0.0339	0.0556	0.7144	
0.0330	0.0537	0.7052	
0.0336	0.0553	0.7164	
0.0330	0.0560	0.7138	
0.0343	0.0510	0.7154	
0.0353	0.0540	0.7164	
0.0339	0.0543	0.7161	
0.0346	0.0520	0.7144	
0.0343	0.0550	0.7167	
0.0339	0.0537	0.7180	
0.0346	0.0507	0.7171	
0.0356	0.0543	0.7177	
0.0349	0.0520	0.7154	
0.0339	0.0500	0.7154	
0.0346	0.0537	0.7171	
0.0339	0.0494	0.7190	
0.0346	0.0523	0.7180	
0.0346	0.0576	0.7167	
0.0330	0.0530	0.7177	
0.0339	0.0540	0.7177	
0.0346	0.0576	0.7164	
0.0346	0.0527	0.7194	
0.0356	0.0560	0.7174	
0.0353	0.0573	0.7105	
0.0346	0.0514	0.7190	
0.0362	0.0543	0.7210	
0.0353	0.0563	0.7187	
0.0356	0.0504	0.7177	
0.0359	0.0553	0.7203	
0.0353	0.0540	0.7194	
0.0353	0.0507	0.7210	
0.0366	0.0556	0.7240	
0.0349	0.0540	0.7184	
0.0359	0.0491	0.7203	
0.0369	0.0553	0.7210	
0.0356	0.0546	0.7207	
0.0359	0.0530	0.7230	
0.0362	0.0573	0.7203	
0.0353	0.0546	0.7217	
0.0359	0.0523	0.7197	
0.0369	0.0579	0.7180	
0.0353	0.0556	0.7213	
0.0359	0.0543	0.7200	
0.0362	0.0569	0.7236	
0.0369	0.0520	0.7194	
0.0372	0.0560	0.7200	
0.0372	0.0569	0.7171	
0.0362	0.0520	0.7190	
0.0372	0.0543	0.7226	
0.0372	0.0556	0.7226	
0.0372	0.0530	0.7118	
0.0366	0.0563	0.7223	
0.0369	0.0553	0.7197	
0.0362	0.0507	0.7217	
0.0369	0.0566	0.7223	
0.0369	0.0556	0.7220	
0.0366	0.0540	0.7236	
0.0369	0.0579	0.7187	
0.0366	0.0543	0.7223	
0.0356	0.0550	0.7213	
0.0359	0.0596	0.7190	
0.0362	0.0543	0.7210	
0.0366	0.0543	0.7180	
0.0359	0.0573	0.7210	
0.0369	0.0537	0.7217	
0.0369	0.0563	0.7187	
0.0372	0.0579	0.7121	
0.0362	0.0510	0.7203	
0.0376	0.0543	0.7236	
0.0372	0.0573	0.7203	
0.0372	0.0517	0.7217	
0.0382	0.0556	0.7207	
0.0362	0.0546	0.7217	
0.0376	0.0497	0.7210	
0.0399	0.0566	0.7210	
0.0366	0.0556	0.7240	
0.0372	0.0507	0.7200	
0.0366	0.0569	0.7200	
0.0369	0.0543	0.7171	
0.0376	0.0543	0.7207	
0.0382	0.0596	0.7220	
0.0369	0.0560	0.7197	
0.0385	0.0537	0.7148	
0.0389	0.0596	0.7220	
0.0379	0.0556	0.7223	
0.0382	0.0563	0.7243	
0.0392	0.0583	0.7243	
0.0379	0.0537	0.7236	
0.0392	0.0537	0.7230	
0.0385	0.0586	0.7253	
0.0382	0.0533	0.7161	
0.0399	0.0560	0.7243	
0.0382	0.0560	0.7249	
0.0376	0.0514	0.7246	
0.0382	0.0560	0.7249	
0.0385	0.0556	0.7240	
0.0385	0.0523	0.7220	
0.0389	0.0576	0.7220	
0.0385	0.0569	0.7220	
0.0379	0.0543	0.7220	
0.0395	0.0602	0.7246	
0.0389	0.0569	0.7171	
0.0382	0.0553	0.7138	
0.0402	0.0586	0.7226	
0.0382	0.0543	0.7223	
0.0389	0.0550	0.7220	
0.0389	0.0573	0.7226	
0.0385	0.0533	0.7210	
0.0395	0.0560	0.7223	
0.0392	0.0566	0.7240	
0.0395	0.0523	0.7213	
0.0402	0.0560	0.7243	
0.0392	0.0556	0.7197	
0.0385	0.0504	0.7249	
0.0395	0.0563	0.7203	
0.0392	0.0543	0.7220	
0.0389	0.0520	0.7203	
0.0399	0.0589	0.7236	
0.0382	0.0556	0.7200	
0.0385	0.0537	0.7223	
0.0395	0.0589	0.7220	
0.0382	0.0556	0.7230	
0.0395	0.0550	0.7240	
0.0395	0.0596	0.7263	
0.0392	0.0540	0.7164	
0.0405	0.0533	0.7230	
0.0408	0.0579	0.7223	
0.0392	0.0537	0.7226	
0.0405	0.0550	0.7243	
0.0402	0.0576	0.7230	
0.0399	0.0514	0.7243	
0.0408	0.0543	0.7249	
0.0402	0.0563	0.7226	
0.0389	0.0520	0.7230	
0.0405	0.0560	0.7240	
0.0402	0.0556	0.7230	
0.0402	0.0514	0.7226	
0.0412	0.0579	0.7220	
0.0399	0.0583	0.7213	
0.0402	0.0540	0.7236	
0.0399	0.0583	0.7223	
0.0392	0.0560	0.7102	
0.0412	0.0550	0.7207	
0.0415	0.0589	0.7207	
0.0395	0.0550	0.7220	
0.0402	0.0533	0.7197	
0.0405	0.0579	0.7148	
0.0392	0.0546	0.7220	
0.0412	0.0566	0.7230	
0.0402	0.0569	0.7200	
0.0405	0.0510	0.7233	
0.0405	0.0546	0.7226	
0.0408	0.0569	0.7213	
0.0399	0.0530	0.7144	
0.0412	0.0573	0.7253	
0.0402	0.0553	0.7223	
0.0395	0.0527	0.7200	
0.0415	0.0583	0.7263	
0.0399	0.0583	0.7230	
0.0402	0.0553	0.7256	
0.0402	0.0606	0.7263	
0.0405	0.0546	0.7279	
0.0405	0.0553	0.7213	
0.0385	0.0609	0.7217	
0.0389	0.0553	0.7240	
0.0395	0.0563	0.7233	
0.0405	0.0586	0.7243	
0.0392	0.0540	0.7220	
0.0408	0.0583	0.7249	
0.0405	0.0602	0.7253	
0.0392	0.0533	0.7210	
0.0408	0.0543	0.7243	
0.0408	0.0569	0.7240	
0.0402	0.0523	0.7246	
0.0418	0.0560	0.7154	
0.0412	0.0566	0.7151	
0.0415	0.0514	0.7243	
0.0422	0.0573	0.7246	
0.0408	0.0569	0.7240	
0.0408	0.0530	0.7171	
0.0412	0.0589	0.7249	
0.0402	0.0566	0.7207	
0.0399	0.0543	0.7210	
0.0412	0.0599	0.7203	
0.0395	0.0569	0.7243	
0.0402	0.0543	0.7220	
0.0415	0.0602	0.7236	
0.0405	0.0566	0.7253	
0.0405	0.0550	0.7230	
0.0412	0.0609	0.7220	
0.0408	0.0546	0.7151	
0.0408	0.0543	0.7236	
0.0415	0.0589	0.7210	
0.0408	0.0527	0.7207	
0.0418	0.0543	0.7220	
0.0422	0.0576	0.7207	
0.0405	0.0527	0.7243	
0.0428	0.0560	0.7207	
0.0415	0.0579	0.7226	
0.0395	0.0537	0.7213	
0.0425	0.0583	0.7243	
0.0425	0.0576	0.7243	
0.0422	0.0543	0.7226	
0.0438	0.0576	0.7230	
0.0435	0.0566	0.7223	
0.0425	0.0530	0.7230	
0.0435	0.0583	0.7210	
0.0425	0.0546	0.7223	
0.0428	0.0533	0.7230	
0.0435	0.0583	0.7217	
0.0431	0.0550	0.7210	
0.0422	0.0543	0.7184	
0.0435	0.0566	0.7210	
0.0422	0.0500	0.7148	
0.0435	0.0530	0.7213	
0.0435	0.0560	0.7213	
0.0428	0.0517	0.7233	
0.0435	0.0553	0.7243	
0.0422	0.0566	0.7226	
0.0431	0.0514	0.7213	
0.0441	0.0573	0.7223	
0.0445	0.0569	0.7223	
0.0445	0.0520	0.7220	
0.0445	0.0573	0.7243	
0.0445	0.0560	0.7223	
0.0441	0.0520	0.7197	
0.0445	0.0576	0.7217	
0.0441	0.0540	0.7200	
0.0448	0.0517	0.7190	
0.0448	0.0563	0.7210	
0.0445	0.0540	0.7210	
0.0445	0.0514	0.7220	
0.0441	0.0579	0.7203	
0.0431	0.0514	0.7207	
0.0435	0.0497	0.7226	
0.0441	0.0573	0.7102	
0.0425	0.0530	0.7223	
0.0445	0.0530	0.7121	
0.0448	0.0579	0.7223	
0.0438	0.0514	0.7200	
0.0448	0.0550	0.7210	
0.0448	0.0596	0.7200	
0.0435	0.0520	0.7184	
0.0448	0.0543	0.7184	
0.0448	0.0560	0.7207	
0.0435	0.0510	0.7207	
0.0454	0.0576	0.7246	
0.0445	0.0560	0.7223	
0.0445	0.0514	0.7207	
0.0454	0.0553	0.7210	
0.0441	0.0553	0.7210	
0.0428	0.0520	0.7203	
0.0454	0.0560	0.7220	
0.0438	0.0527	0.7220	
0.0441	0.0504	0.7200	
0.0448	0.0553	0.7230	
0.0438	0.0527	0.7203	
0.0451	0.0527	0.7203	
0.0451	0.0556	0.7161	
0.0435	0.0523	0.7174	
0.0448	0.0550	0.7240	
0.0448	0.0583	0.7226	
0.0438	0.0543	0.7210	
0.0448	0.0553	0.7243	
0.0438	0.0553	0.7121	
0.0435	0.0517	0.7207	
0.0451	0.0560	0.7226	
0.0445	0.0560	0.7115	
0.0445	0.0510	0.7226	
0.0451	0.0546	0.7187	
0.0435	0.0537	0.7184	
0.0441	0.0517	0.7108	
0.0454	0.0556	0.7190	
0.0448	0.0504	0.7180	
0.0451	0.0504	0.7148	
0.0464	0.0550	0.7249	
0.0438	0.0514	0.7197	
0.0458	0.0530	0.7210	
0.0454	0.0569	0.7203	
0.0448	0.0527	0.7203	
0.0445	0.0530	0.7194	
0.0454	0.0563	0.7190	
0.0451	0.0523	0.7177	
0.0445	0.0540	0.7174	
0.0454	0.0560	0.7184	
0.0451	0.0504	0.7177	
0.0458	0.0533	0.7171	
0.0458	0.0543	0.7157	
0.0448	0.0497	0.7197	
0.0461	0.0550	0.7187	
0.0464	0.0537	0.7187	
0.0458	0.0477	0.7174	
0.0471	0.0540	0.7167	
0.0461	0.0517	0.7167	
0.0454	0.0484	0.7171	
0.0464	0.0540	0.7164	
0.0451	0.0500	0.7151	
0.0461	0.0497	0.7197	
0.0461	0.0560	0.7187	
0.0454	0.0527	0.7161	
0.0468	0.0517	0.7151	
0.0464	0.0560	0.7180	
0.0458	0.0527	0.7167	
0.0464	0.0537	0.7171	
0.0468	0.0563	0.7115	
0.0464	0.0507	0.7177	
0.0474	0.0510	0.7177	
0.0474	0.0556	0.7167	
0.0461	0.0504	0.7184	
0.0464	0.0543	0.7174	
0.0468	0.0546	0.7203	
0.0464	0.0491	0.7197	
0.0471	0.0537	0.7187	
0.0468	0.0543	0.7197	
0.0461	0.0491	0.7171	
0.0474	0.0533	0.7184	
0.0468	0.0520	0.7190	
0.0461	0.0497	0.7180	
0.0468	0.0556	0.7177	
0.0471	0.0527	0.7125	
0.0468	0.0517	0.7174	
0.0471	0.0556	0.7184	
0.0464	0.0523	0.7161	
0.0468	0.0543	0.7174	
0.0477	0.0556	0.7154	
0.0454	0.0507	0.7180	
0.0477	0.0514	0.7164	
0.0471	0.0543	0.7171	
0.0468	0.0520	0.7187	
0.0474	0.0527	0.7174	
0.0471	0.0543	0.7092	
0.0474	0.0487	0.7194	
0.0487	0.0520	0.7174	
0.0477	0.0540	0.7197	
0.0474	0.0477	0.7203	
0.0477	0.0523	0.7207	
0.0481	0.0517	0.7187	
0.0464	0.0477	0.7164	
0.0487	0.0550	0.7187	
0.0461	0.0537	0.7134	
0.0474	0.0510	0.7190	
0.0484	0.0546	0.7154	
0.0464	0.0520	0.7207	
0.0484	0.0523	0.7217	
0.0497	0.0560	0.7220	
0.0484	0.0504	0.7190	
0.0484	0.0500	0.7180	
0.0497	0.0550	0.7171	
0.0484	0.0504	0.7157	
0.0491	0.0527	0.7180	
0.0497	0.0550	0.7194	
0.0487	0.0491	0.7121	
0.0494	0.0514	0.7213	
0.0491	0.0540	0.7079	
0.0491	0.0481	0.7190	
0.0497	0.0517	0.7141	
0.0491	0.0523	0.7190	
0.0487	0.0484	0.7180	
0.0504	0.0530	0.7190	
0.0494	0.0543	0.7174	
0.0491	0.0497	0.7184	
0.0484	0.0543	0.7151	
0.0497	0.0530	0.7177	
0.0491	0.0500	0.7184	
0.0504	0.0553	0.7180	
0.0494	0.0517	0.7177	
0.0494	0.0497	0.7194	
0.0500	0.0550	0.7180	
0.0507	0.0500	0.7207	
0.0507	0.0514	0.7190	
0.0500	0.0550	0.7167	
0.0497	0.0494	0.7187	
0.0514	0.0517	0.7200	
0.0510	0.0537	0.7187	
0.0497	0.0491	0.7203	
0.0517	0.0520	0.7220	
0.0504	0.0517	0.7223	
0.0507	0.0491	0.7200	
0.0520	0.0530	0.7207	
0.0510	0.0540	0.7213	
0.0504	0.0510	0.7200	
0.0523	0.0556	0.7213	
0.0504	0.0530	0.7207	
0.0497	0.0504	0.7223	
0.0514	0.0540	0.7220	
0.0507	0.0527	0.7200	
0.0507	0.0517	0.7226	
0.0514	0.0546	0.7220	
0.0514	0.0500	0.7210	
0.0520	0.0507	0.7220	
0.0514	0.0550	0.7184	
0.0504	0.0517	0.7230	
0.0527	0.0520	0.7223	
0.0527	0.0523	0.7223	
0.0514	0.0471	0.7207	
0.0533	0.0514	0.7213	
0.0527	0.0520	0.7187	
0.0520	0.0487	0.7200	
0.0530	0.0530	0.7141	
0.0520	0.0514	0.7207	
0.0517	0.0484	0.7180	
0.0510	0.0556	0.7213	
0.0510	0.0537	0.7210	
0.0494	0.0510	0.7223	
0.0510	0.0537	0.7200	
0.0507	0.0517	0.7187	
0.0510	0.0507	0.7190	
0.0530	0.0553	0.7180	
0.0507	0.0504	0.7180	
0.0514	0.0510	0.7194	
0.0520	0.0546	0.7177	
0.0507	0.0514	0.7161	
0.0510	0.0510	0.7177	
0.0517	0.0530	0.7203	
0.0510	0.0458	0.7171	
0.0510	0.0500	0.7184	
0.0520	0.0537	0.7174	
0.0507	0.0491	0.7184	
0.0520	0.0527	0.7128	
0.0514	0.0530	0.7180	
0.0514	0.0497	0.7197	
0.0527	0.0556	0.7197	
0.0523	0.0540	0.7210	
0.0520	0.0504	0.7200	
0.0527	0.0556	0.7098	
0.0517	0.0517	0.7171	
0.0520	0.0510	0.7200	
0.0520	0.0556	0.7059	
0.0507	0.0517	0.7190	
0.0520	0.0507	0.7203	
0.0517	0.0560	0.7141	
0.0517	0.0500	0.7217	
0.0517	0.0520	0.7223	
0.0530	0.0553	0.7223	
0.0510	0.0491	0.7200	
0.0517	0.0514	0.7213	
0.0520	0.0530	0.7174	
0.0507	0.0497	0.7194	
0.0517	0.0527	0.7167	
0.0497	0.0546	0.7184	
0.0500	0.0507	0.7131	
0.0517	0.0546	0.7187	
0.0507	0.0537	0.7187	
0.0507	0.0514	0.7194	
0.0517	0.0543	0.7134	
0.0507	0.0537	0.7092	
0.0510	0.0500	0.7125	
0.0510	0.0553	0.7220	
0.0507	0.0527	0.7111	
0.0514	0.0517	0.7223	
0.0514	0.0556	0.7118	
0.0497	0.0510	0.7187	
0.0510	0.0510	0.7148	
0.0507	0.0546	0.7200	
0.0500	0.0494	0.7194	
0.0510	0.0520	0.7197	
0.0507	0.0520	0.7187	
0.0497	0.0487	0.7164	
0.0510	0.0530	0.7154	
0.0500	0.0540	0.7171	
0.0497	0.0504	0.7161	
0.0504	0.0553	0.7167	
0.0497	0.0530	0.7184	
0.0500	0.0514	0.7177	
0.0500	0.0576	0.7187	
0.0497	0.0537	0.7197	
0.0500	0.0510	0.7187	
0.0504	0.0556	0.7200	
0.0497	0.0507	0.7174	
0.0500	0.0530	0.7207	
0.0497	0.0560	0.7200	
0.0487	0.0491	0.7164	
0.0494	0.0500	0.7167	
0.0491	0.0540	0.7171	
0.0487	0.0491	0.7174	
0.0500	0.0527	0.7184	
0.0487	0.0520	0.7177	
0.0484	0.0481	0.7171	
0.0500	0.0530	0.7069	
0.0491	0.0550	0.7164	
0.0491	0.0507	0.7167	
0.0500	0.0550	0.7177	
0.0487	0.0530	0.7164	
0.0484	0.0504	0.7157	
0.0491	0.0553	0.7171	
0.0494	0.0527	0.7151	
0.0494	0.0487	0.7125	
0.0494	0.0533	0.7125	
0.0484	0.0504	0.7151	
0.0484	0.0517	0.7154	
0.0487	0.0543	0.7157	
0.0474	0.0507	0.7164	
0.0481	0.0500	0.7174	
0.0497	0.0527	0.7059	
0.0491	0.0504	0.7082	
0.0494	0.0517	0.7157	
0.0487	0.0520	0.7157	
0.0477	0.0487	0.7108	
0.0491	0.0533	0.7164	
0.0487	0.0550	0.7154	
0.0481	0.0517	0.7154	
0.0491	0.0543	0.7151	
0.0481	0.0520	0.7131	
0.0481	0.0504	0.7154	
0.0487	0.0556	0.7154	
0.0487	0.0520	0.7141	
0.0484	0.0500	0.7148	
0.0504	0.0543	0.7164	
0.0500	0.0510	0.7138	
0.0500	0.0523	0.7184	
0.0500	0.0543	0.7108	
0.0487	0.0481	0.7144	
0.0484	0.0491	0.7131	
0.0487	0.0520	0.7098	
0.0484	0.0491	0.7121	
0.0487	0.0527	0.7148	
0.0487	0.0527	0.7134	
0.0477	0.0474	0.7164	
0.0494	0.0530	0.7121	
0.0481	0.0537	0.7115	
0.0481	0.0500	0.7075	
0.0487	0.0543	0.7134	
0.0484	0.0527	0.7111	
0.0481	0.0494	0.7154	
0.0491	0.0537	0.7180	
0.0481	0.0520	0.7171	
0.0474	0.0494	0.7177	
0.0494	0.0543	0.7174	
0.0474	0.0510	0.7151	
0.0491	0.0494	0.7184	
0.0487	0.0550	0.7171	
0.0477	0.0497	0.7125	
0.0487	0.0491	0.7088	
0.0484	0.0540	0.7069	
0.0484	0.0487	0.7151	
0.0494	0.0504	0.7187	
0.0481	0.0530	0.7180	
0.0481	0.0487	0.7128	
0.0491	0.0520	0.7171	
0.0481	0.0540	0.7144	
0.0468	0.0500	0.7200	
0.0477	0.0533	0.7171	
0.0487	0.0537	0.7148	
0.0484	0.0497	0.7144	
0.0494	0.0523	0.7072	
0.0481	0.0527	0.7121	
0.0484	0.0494	0.7174	
0.0491	0.0543	0.7167	
0.0477	0.0523	0.7187	
0.0484	0.0500	0.7144	
0.0487	0.0550	0.7154	
0.0474	0.0497	0.7141	
0.0481	0.0504	0.7157	
0.0481	0.0527	0.7154	
0.0471	0.0484	0.7154	
0.0481	0.0514	0.7151	
0.0487	0.0540	0.7056	
0.0474	0.0497	0.7171	
0.0474	0.0533	0.7105	
0.0477	0.0543	0.7144	
0.0464	0.0507	0.7134	
0.0481	0.0543	0.7134	
0.0471	0.0543	0.7125	
0.0468	0.0487	0.7141	
0.0477	0.0543	0.7144	
0.0468	0.0520	0.7144	
0.0471	0.0514	0.7088	
0.0477	0.0556	0.7128	
0.0471	0.0514	0.7131	
0.0477	0.0497	0.7141	
0.0477	0.0550	0.7164	
0.0477	0.0507	0.7144	
0.0481	0.0494	0.7079	
0.0481	0.0537	0.7154	
0.0468	0.0477	0.7059	
0.0484	0.0494	0.7098	
0.0484	0.0546	0.7157	
0.0474	0.0497	0.7144	
0.0491	0.0520	0.7151	
0.0487	0.0546	0.7161	
0.0491	0.0504	0.7148	
0.0497	0.0537	0.7151	
0.0484	0.0550	0.7157	
0.0481	0.0487	0.7065	
0.0481	0.0533	0.7157	
0.0474	0.0537	0.7092	
0.0474	0.0491	0.7095	
0.0487	0.0530	0.7144	
0.0464	0.0520	0.7154	
0.0474	0.0491	0.7134	
0.0477	0.0546	0.7115	
0.0468	0.0504	0.7138	
0.0471	0.0487	0.7102	
0.0477	0.0533	0.7115	
0.0458	0.0497	0.7102	
0.0474	0.0497	0.7128	
0.0474	0.0533	0.7141	
0.0468	0.0500	0.7131	
0.0458	0.0520	0.7138	
0.0477	0.0546	0.7118	
0.0464	0.0507	0.7085	
0.0477	0.0530	0.7108	
0.0477	0.0527	0.7121	
0.0471	0.0491	0.7016	
0.0484	0.0537	0.7134	
0.0477	0.0527	0.7148	
0.0474	0.0514	0.7128	
0.0491	0.0530	0.7125	
0.0468	0.0520	0.7085	
0.0464	0.0494	0.7125	
0.0477	0.0540	0.7125	
0.0468	0.0491	0.7151	
0.0461	0.0487	0.7125	
0.0468	0.0523	0.7095	
0.0451	0.0487	0.7131	
0.0468	0.0514	0.7131	
0.0461	0.0543	0.7108	
0.0461	0.0504	0.7148	
0.0464	0.0540	0.7144	
0.0471	0.0553	0.7072	
0.0461	0.0510	0.7102	
0.0471	0.0527	0.7141	
0.0461	0.0540	0.7131	
0.0458	0.0494	0.7157	
0.0468	0.0543	0.7148	
0.0464	0.0533	0.7131	
0.0461	0.0494	0.7138	
0.0468	0.0546	0.7128	
0.0448	0.0527	0.7128	
0.0461	0.0487	0.7118	
0.0468	0.0543	0.7118	
0.0445	0.0497	0.7092	
0.0448	0.0487	0.7125	
0.0448	0.0537	0.7092	
0.0425	0.0491	0.7108	
0.0448	0.0500	0.7138	
0.0441	0.0556	0.7102	
0.0435	0.0517	0.7088	
0.0448	0.0514	0.7118	
0.0448	0.0556	0.7111	
0.0435	0.0504	0.7118	
0.0448	0.0520	0.7095	
